,Unnamed: 0,index,id,gamename,furigana,sellday,brandname,median,stdev,creater,kansouurl,checked,hanbaisuu,average2,median2,count2,comike,shoukai,model,checked2,erogame,galge,elfics,banner_url,admin_checked,max2,min2,gyutto_enc,gyutto_id,dmm,dmm_genre,dmm_genre_2,erogametokuten,total_play_time_median,time_before_understanding_fun_median,dlsite_id,dlsite_domain,the_number_of_uid_which_input_pov,the_number_of_uid_which_input_play,total_pov_enrollment_of_a,total_pov_enrollment_of_b,total_pov_enrollment_of_c,trial_url,trial_h,http_response_code,okazu,axis_of_soft_or_hard,trial_url_update_time,genre,twitter,erogetrailers,tourokubi,digiket,dmm_sample_image_count,dlsite_sample_image_count,gyutto_sample_image_count,digiket_sample_image_count,twitter_search,tgfrontier,gamemeter,twitter_data_widget_id,twitter_data_widget_id_before,twitter_data_widget_id_official,masterup,masterup_tourokubi,steam,dlsite_rental,dmm_subsc,surugaya_1,surugaya_2,surugaya_1_back_image,surugaya_2_back_image,count_all,playrack,vndb,moepedia,笑,つじつまがあっている,感動,鬱,熱血,幼馴染,ツインテール,純愛,無表情
1070,1070,1139,9410,劇場版まじかるブリンガーころな,ゲキジョウバンマジカルブリンガーコロナ,2006-08-13,1364,80,12.0,,,t,,76,,13,,,PC,f,f,,,,,92,60,,,,,,,19.0,,,,3.0,14.0,5.0,2.0,0.0,https://www.vector.co.jp/soft/win95/game/se399297.html,f,200.0,,,2016-07-01 07:23:20.092264,魔法少女が魔王の城でバカンス? 読む、動く、そして戦う21世紀型ADV,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186010544,0,f,f,18,18339,,0,0,0,0,0,0,0,0,0,0
1071,1071,3415,9414,有限会社 地球防衛隊,ユウゲンガイシャチキュウボウエイタイ,1999-04-28,806,74,2.0,,,t,,74,,2,,,PS,f,f,,,,,75,72,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,多層構造型SLG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,140001924,140003249,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
1072,1072,3416,9415,悠久幻想曲,ユウキュウゲンソウキョク,1997-08-28,623,70,22.0,,,t,,71,,16,,,PS,f,f,,,,,95,0,,,,,,,,,,,3.0,21.0,3.0,5.0,6.0,,,200.0,,,0001-01-01 00:00:00,シミュレーション,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,140000907,140004920,f,f,22,0,v20595,0,0,0,0,0,0,0,0,0,0
1073,1073,130,9417,ユーディーのアトリエ ～グラムナートの錬金術師～,ユーディーノアトリエグラムナートノレンキンジュツシ,2002-06-27,766,77,10.0,,,t,,78,,12,,http://www.salburg.com/products/a4/index.html,PS2,f,f,,,,,94,60,,,,,,,300.0,1.0,,,0.0,15.0,,,,,,200.0,,,0001-01-01 00:00:00,ロールプレイングゲーム,gustatelierpr,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144000584,144001342,f,f,17,0,,0,0,0,0,0,0,0,0,0,0
1074,1074,131,9418,ヘルミーナとクルス ～リリーのアトリエ もう一つの物語～,ヘルミーナトクルス,2001-12-20,766,68,4.0,,,t,,68,,2,,,PS2,f,f,,,,,70,65,,,,,,,,,,,0.0,3.0,,,,,,200.0,,,0001-01-01 00:00:00,アドベンチャー,gustatelierpr,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144000385,0,f,f,6,0,v24724,0,0,0,0,0,0,0,0,0,0
1075,1075,1140,9419,リリーのアトリエ ～ザールブルグの錬金術士3～,リリーノアトリエ,2001-06-21,766,75,12.0,,,t,,74,,23,,http://www.salburg.com/products/A3/index.html,PS2,f,f,,,,,95,50,,,,,,,450.0,2.0,,,3.0,25.0,1.0,2.0,2.0,,,200.0,,,0001-01-01 00:00:00,ロールプレイングゲーム,gustatelierpr,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144000227,144000517,f,f,27,0,,0,0,0,0,0,0,0,0,0,0
1076,1076,1141,9420,黒い瞳のノア ～Cielgris Fantasm～,クロイヒトミノノア,1999-07-01,766,67,10.0,,,t,,66,,11,,,PS,f,f,,,,,80,45,,,,,,,3.0,,,,3.0,13.0,7.0,11.0,3.0,,,200.0,,,0001-01-01 00:00:00,RPG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,140002006,0,f,f,15,0,,0,0,0,0,0,0,0,0,0,0
1077,1077,1142,9421,暴れん坊プリンセス,アバレンボウプリンセス,2001-11-29,789,63,17.0,,,t,,61,,8,,http://www.alfasystem.net/game/abapri/,PS2,f,f,,,,,80,32,,,,,,,,,,,1.0,8.0,9.0,4.0,1.0,,,200.0,,,0001-01-01 00:00:00,痛快! 娯楽RPG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144000320,0,f,f,10,0,,0,0,0,0,0,0,3,0,0,0
1078,1078,1143,9422,マリカ ～真実の世界～,マリカシンジツノセカイ,1997-06-20,2166,79,22.0,,,t,,76,,4,,,SS,f,f,,,,,95,50,,,,,,,,,,,1.0,8.0,9.0,9.0,0.0,,,,f,,0001-01-01 00:00:00,戦慄のサイキックサスペンスRPG!,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,141000713,0,f,f,10,0,,0,0,0,0,0,2,0,0,0,0
1079,1079,1146,9423,BALDR BULLET EQUILIBRIUM,バルドバレットイクリブリアム,2007-10-25,827,65,15.0,,,t,,61,,7,,,PS2,t,f,,,,,75,30,,,,,,,,,,,1.0,10.0,9.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,アクションアドベンチャー,,817,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004319,144004320,f,f,11,0,v306,0,0,0,0,0,0,0,0,0,0
1080,1080,1147,9424,Pure×Cure Re:covery,ピュアキュアリカバリー,2007-08-23,827,73,8.0,,,t,,74,,6,,,PS2,t,f,,,,,87,64,,,,,,,57.0,,,,3.0,8.0,9.0,6.0,5.0,,,200.0,,,0001-01-01 00:00:00,恋愛アドベンチャー,,816,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004328,144004329,f,f,11,0,v3755,0,0,0,2,0,0,0,0,0,0
1081,1081,1148,9429,さよならをうたうまで,サヨナラヲウタウマデ,2007-05-28,2104,70,,,,t,,70,,1,,http://www.imagecircus.co.jp/renai/main_story_ot.htm,MOBILE,t,f,,,,,70,70,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
1082,1082,132,9438,素顔の微笑,スガオノホホエミ,2007-06-28,2168,60,,,,t,,60,,1,,,PSP,t,f,,,,,60,60,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,530000007,0,f,f,2,0,v19333,0,0,0,0,0,0,0,0,0,0
1083,1083,1151,9440,神事闘劇カーニバル,シンジトウゲキカーニバル,2007-04-30,2054,80,4.0,,,t,,79,,5,574347.0,http://www.talestune.com/car/car_top.html,PC,f,f,,,,,85,75,,,,,,,,,RJ046542,home,1.0,6.0,3.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,3,-1,-1,,0,,,,,,,,f,,186013508,0,f,f,10,11711,v18566,0,0,0,0,0,0,0,0,0,0
1084,1084,1152,9442,IZUMO零 ～横濱あやかし絵巻～,イズモゼロヨコハマアヤカシエマキ,2007-07-12,899,73,4.0,,,t,,73,,2,,https://www.success-corp.co.jp/software/ps2/izumo/index.html,PS2,t,f,,,,,75,70,,,,,,,,,,,1.0,3.0,1.0,2.0,0.0,,,200.0,,,0001-01-01 00:00:00,タクティカルSLG,,3214,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004315,0,f,f,4,0,v619,0,0,0,0,0,0,0,0,0,0
1085,1085,3420,9443,でじこミュニケーション2 打倒!ブラックゲマゲマ団,デジコミュニケーションニョダトウブラックゲマゲマダン,2004-07-15,730,80,,,,t,,80,,1,,https://www.broccoli.co.jp/dejiko/digicomu2/index.html,GBA(GB),f,f,,,,,80,80,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,カードバトル+経営シミュレーション,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,175000623,0,f,f,1,0,,0,0,0,0,0,0,0,0,0,0
1086,1086,3092,9454,永遠のアセリア ～この大地の果てで～ PC版,エイエンノアセリアコノダイチノハテデピーシーバン,2007-08-03,113,85,15.0,,,t,,80,,109,927798.0,http://www.xuse.co.jp/product/narukana/sp.html,PC,t,f,,,,,100,20,,,xuse_0030,digital,pcgame,,93.0,3.0,,,22.0,135.0,175.0,20.0,9.0,,,200.0,,,0001-01-01 00:00:00,異世界召喚SLG,,0,,,24,-1,-1,-1,,0,,,,,,,,f,,145032612,145056062,f,f,182,10731,,0,0,0,14,0,18,0,0,0,6
1087,1087,1159,9468,ディアピアニッシモ ルフラン,ディアピアニッシモルフラン,2007-06-29,442,60,18.0,,,t,,58,,8,423085.0,https://www.kogado.com/html/kuroneko/refrain/,PC,t,f,,,,,88,30,,,,,,,,,,,0.0,10.0,,,,,,200.0,,,0001-01-01 00:00:00,ミュージックアドベンチャー,,2998,,,-1,-1,-1,-1,,0,,,,,,,,f,,145016244,0,f,f,15,23848,v674,0,0,0,0,0,0,0,0,0,0
1088,1088,1158,9469,水夏 A.S＋ ～SUIKA～ Eternal Name,スイカアズプラスエターナルネーム,2007-08-30,1896,76,12.0,,,t,,81,,18,416105.0,,PS2,f,f,,,,,100,60,,,,,,,,,,,4.0,18.0,38.0,14.0,0.0,,,200.0,,,0001-01-01 00:00:00,アドベンチャー,,8271,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004332,144004333,f,f,25,0,v99,0,0,0,6,2,0,0,0,3,0
1089,1089,1162,9496,東方風神録 ～Mountain of Faith,トウホウフウジンロク,2007-08-17,997,80,11.0,,,t,,78,,129,,http://www16.big.or.jp/~zun/html/th10top.html,PC,t,f,,,,,99,30,,,,,,,35.0,1.0,,,24.0,185.0,82.0,17.0,1.0,http://www16.big.or.jp/~zun/html/th10dl.html,f,200.0,,,2010-11-17 21:15:06.972398,,,0,,,-1,-1,-1,-1,,0,,,,,,,1100140.0,f,,186011442,0,f,f,224,6667,,0,0,0,0,0,0,0,0,0,0
1090,1090,3095,9504,海洋レストラン☆海猫亭,カイヨウレストランウミネコテイ,2007-02-15,2182,82,9.0,,,t,,82,,37,750091.0,http://inutoneko.jp/game/umineko/umineko_top.html,PC,f,f,,,,,96,55,,,,,,,50.0,4.0,RJ029855,home,8.0,46.0,17.0,13.0,3.0,,,200.0,,,0001-01-01 00:00:00,やりこみ系お店経営シミュレーションゲーム,,0,,ITM0009308,-1,3,-1,3,,0,,,,,,,,f,,186012826,0,f,f,54,4612,,0,0,0,0,0,0,0,0,0,0
1091,1091,3096,9505,Ringlet,リングレット,2006-01-29,2183,76,13.0,,,t,,76,,13,,http://ringlet.sakura.ne.jp/product.htm,PC,f,f,,,,,100,55,,,,,,,5.0,,,,3.0,14.0,11.0,1.0,2.0,,,200.0,,,0001-01-01 00:00:00,全年齢対象雰囲気系ノベル,,9794,,,-1,-1,-1,-1,,0,,,,,,,,f,,186009850,0,f,f,29,13717,v3635,0,0,0,0,0,0,0,0,0,0
1092,1092,1163,9515,D.C.II P.S. ～ダ・カーポII～プラスシチュエーション,ダカーポツープラスシチュエーション,2008-05-29,789,80,13.0,,,t,,79,,69,,https://circus-co.jp/product/dcps/index.html,PS2,t,f,,,,,100,25,,,,,,,30.0,,,,9.0,86.0,48.0,11.0,2.0,,,200.0,,,0001-01-01 00:00:00,こそばゆい学園恋愛ADV,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004681,144004366,f,f,98,0,v266,0,0,0,2,0,4,0,0,6,0
1093,1093,1167,9525,メイドさんと柴犬,メイドサントシバイヌ,2007-03-13,1589,50,15.0,,,t,,59,,3,,https://www.vector.co.jp/soft/win95/amuse/se476948.html,PC,f,f,,,,,76,50,,,,,,,1.0,,,,2.0,5.0,1.0,0.0,1.0,,,302.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,5,1272,,0,0,0,0,0,0,0,0,0,0
1094,1094,1168,9530,Juvenile Graffiti -完全版-,ジュブナイルグラフィティカンゼンバン,2007-08-17,1964,80,14.0,,,t,,72,,7,,,PC,t,f,,,,,86,52,,,,,,,,,,,2.0,7.0,10.0,2.0,0.0,,,200.0,,,0001-01-01 00:00:00,,,9106,,,-1,-1,-1,-1,,0,,,,,,,,f,,186012402,0,f,f,10,2647,v27394,0,0,0,0,0,0,0,0,0,0
1095,1095,6161,9535,eXceed2nd -VAMPIRE REX-,イクシードセカンドヴァンパイアレックス,2007-12-31,2078,64,4.0,,,t,,64,,6,,http://www.tennen-sozai.com/eXceed2nd-rex/,PC,f,f,,,,,70,60,,,,,,,,,,,2.0,8.0,0.0,2.0,1.0,,,200.0,,,0001-01-01 00:00:00,属性シールド弾幕シューティング,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186012256,0,f,f,11,22521,,0,0,0,0,0,0,0,0,0,0
1096,1096,3097,9541,東方緋想天 Scarlet Weather Rhapsody.,トウホウヒソウテン,2008-05-25,1774,80,11.0,,,t,,77,,58,,http://www.tasofro.net/touhou105/index.html,PC,t,f,,,,,95,40,,,,,,,,,,,13.0,88.0,45.0,19.0,4.0,http://www.tasofro.net/touhou105/download.html,f,200.0,,,2010-11-17 21:12:53.168299,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186013075,0,f,f,111,18720,,0,4,0,0,0,2,0,0,0,0
1097,1097,3424,9566,ニトロ+ロワイヤル -ヒロインズデュエル-,ニトロロワイヤル,2007-08-17,215,65,13.0,,,t,,63,,97,453485.0,https://www.nitroplus.co.jp/pc/lineup/into_14/,PC,t,f,GS00019021,,,,100,20,,,,,,,,,,,4.0,127.0,5.0,2.0,2.0,,,200.0,,,0001-01-01 00:00:00,格闘アクションミニゲーム,,4672,,,0,-1,-1,-1,,0,,,,,,,,f,,145016847,145016647,f,f,166,14885,,0,0,0,0,0,0,0,0,0,0
1098,1098,133,9592,ハヤテのごとく! ボクがロミオでロミオがボクで,ハヤテノゴトクボクガロミオデロミオガボクデ,2007-08-23,621,71,11.0,,,t,,68,,9,,https://www.nintendo.co.jp/ds/software/yh5j/index.html,NDS,t,f,,,,,80,45,,,,,,,,,,,2.0,12.0,24.0,1.0,1.0,,,200.0,,,0001-01-01 00:00:00,執事アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,176000769,176000768,f,f,12,0,,0,0,0,0,0,0,0,3,0,0
1099,1099,3102,9608,Memories Off History,メモリーズオフヒストリー,2007-07-27,619,83,7.0,,,t,,82,,4,,,PC,t,f,,,,,90,74,,,,,,,,,,,1.0,7.0,11.0,16.0,3.0,,,200.0,,,0001-01-01 00:00:00,恋愛アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,145016289,0,f,f,24,12098,v1152,0,0,0,2,0,0,0,0,3,3
1100,1100,3429,9624,カラフルアクアリウム ～My Little Mermaid～,カラフルアクアリウムマイリトルマーメイド,2007-10-25,1894,62,8.0,,,t,,66,,3,,,PS2,t,f,,,,,75,60,,,,,,,10.0,,,,2.0,5.0,4.0,8.0,0.0,,,200.0,,,0001-01-01 00:00:00,恋する幼なじみは～とふるADV,,4636,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004383,144004382,f,f,8,0,v513,0,2,0,0,0,0,0,0,0,0
1101,1101,136,9628,しんらようちえん(仮題) 全年齢版,シンラヨウチエンカダイゼンネンレイバン,2007-06-01,1589,70,,,,t,,70,,1,,,PC,f,f,,,,,70,70,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,1,1992,,0,0,0,0,0,0,0,0,0,0
1102,1102,1212,9635,ののと暮らそ!,ノノトクラソ,2007-08-17,1173,68,17.0,,,t,,63,,19,432765.0,http://www.iam-hiquality.com/soft/02leaf/nonoroom/index.html,PC,t,f,,,,,80,25,,,,,,,,,,,3.0,26.0,6.0,1.0,0.0,,,200.0,,,0001-01-01 00:00:00,幼なじみとの同棲アプリケーション,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,145016408,0,f,f,39,6694,v1373,0,0,0,0,0,0,0,0,0,0
1103,1103,1221,9666,機動戦艦ナデシコNADESICO THE MISSION,キドウセンカンナデシコ,1999-08-26,789,70,9.0,,,t,,70,,7,,,DC,f,f,,,,,80,54,,,,,,,32.0,2.0,,,0.0,9.0,,,,,,200.0,,,0001-01-01 00:00:00,アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,142000063,142000592,f,f,10,0,,0,0,0,0,0,0,0,0,0,0
1104,1104,6162,9686,熱帯低気圧少女,ネッタイテイキアツショウジョ,2007-10-25,1894,45,28.0,,,t,,45,,2,,,PS2,t,f,,,,,65,25,,,,,,,,,,,0.0,2.0,,,,,,200.0,,,0001-01-01 00:00:00,台風直撃アドベンチャー,,4637,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004403,144004402,f,f,3,0,v781,0,0,0,0,0,0,0,0,0,0
1105,1105,1237,9689,イリヤの空、UFOの夏II,イリヤノソラユーフォーノナツツー,2007-10-25,623,81,12.0,,,t,,82,,12,,https://www.nintendo.co.jp/ds/software/yvyj/,NDS,t,f,,,,,100,70,,,,,,,,,,,1.0,14.0,16.0,8.0,2.0,,,200.0,f,0.0,0001-01-01 00:00:00,サウンドノベル＋シューティングゲーム,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,176000795,176000796,f,f,19,0,v4696,0,0,0,0,0,0,0,0,0,3
1106,1106,3433,9690,Room with Lina,ルームウィズリナ,1999-06-24,2214,80,,,,t,,80,,1,,,PC,f,f,,,,,80,80,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,,,301.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,3,10735,v11189,0,0,0,0,0,0,0,0,0,0
1107,1107,1240,9714,はかれなはーと 君がために輝きを,ハカレナハートキミガタメニカガヤキヲ,2007-12-13,2221,68,4.0,,,t,,68,,2,,,PS2,t,f,,,,,70,65,,,,,,,,,,,0.0,2.0,,,,,,200.0,,,0001-01-01 00:00:00,乙女向け恋愛アドベンチャー,,9612,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004420,144004419,f,f,2,0,v3548,0,0,0,0,0,0,0,0,0,0
1108,1108,1241,9715,いつか、届く、あの空に。 ～陽の道と緋の昏と～,イツカトドクアノソラニヨウノミチトヒノタソガレト,2007-10-25,2221,80,16.0,,,t,,77,,49,,http://www.lumpofsugar.co.jp/itsusora_cs/index.html,PS2,t,f,,,,,100,10,,,,,,,22.0,2.0,,,8.0,59.0,59.0,31.0,8.0,,,200.0,,,0001-01-01 00:00:00,ノベル式天体観測シネマNVL,,6397,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004418,144004417,f,f,77,0,v23,0,2,0,8,1,5,3,0,0,0
1109,1109,142,9722,アイドル雀士スーチーパイIV,アイドルジャンシスーチーパイフォー,2007-10-11,629,63,13.0,,,t,,60,,3,,,PS2,t,f,,,,,71,45,,,,,,,,,,,1.0,5.0,0.0,0.0,2.0,,,999.0,,,0001-01-01 00:00:00,美少女対戦麻雀,,9843,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004433,144004434,f,f,6,0,,0,0,0,0,0,0,0,0,0,0
1110,1110,3106,9737,GLOVE ON FIGHT,グローヴオンファイト,2002-08-15,971,62,11.0,,,t,,64,,9,,,PC,f,f,,,,,79,40,,,,,,,,,,,0.0,13.0,,,,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186001707,0,f,f,15,20348,,0,0,0,0,0,0,0,0,0,0
1111,1111,1027,9738,RAGNAROK BATTLE OFFLINE,ラグナロクバトルオフライン,2004-12-30,2227,75,15.0,,,t,,76,,14,,,PC,f,f,,,,,100,50,,,,,,,,,,,0.0,21.0,,,,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,186006919,0,f,f,24,19788,,0,0,0,0,0,0,0,0,0,0
1112,1112,3107,9739,RAGNAROK BATTLE OFFLINE Extra Scenario Vol.1,ラグナロクバトルオフラインエクストラシナリオボリュームワン,2005-08-14,2227,80,23.0,,,t,,71,,5,,,PC,f,f,,,,,100,45,,,,,,,,,,,0.0,7.0,0.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,8,1877,,0,0,0,0,0,0,0,0,0,0
1113,1113,6163,9746,涼宮ハルヒの戸惑,スズミヤハルヒノトマドイ,2008-01-31,771,52,19.0,,,t,,55,,20,,,PS2,t,f,,,,,83,10,,,,,,,8.0,,,,4.0,26.0,17.0,17.0,18.0,,,200.0,,,0001-01-01 00:00:00,SOS団ゲーム製作アドベンチャー,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004424,144005102,f,f,39,0,v368,0,2,0,1,2,1,0,0,1,0
1114,1114,3108,9751,暖かな冬の日に,アタタカナフユノヒニ,2005-11-01,2229,60,,,,t,,60,,1,,,MOBILE,f,f,,,,,60,60,,,,,,,,,,,0.0,2.0,,,,,,302.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,0,0,f,f,2,0,,0,0,0,0,0,0,0,0,0,0
1115,1115,137,9769,アルカナハート,アルカナハート,2007-10-11,1830,63,14.0,,,t,,62,,12,,,PS2,t,f,,,,,88,30,,,,,,,,,,,0.0,22.0,0.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004437,144004994,f,f,22,0,,0,0,0,0,0,0,0,0,0,0
1116,1116,1254,9771,ゼロの使い魔 夢魔が紡ぐ夜風の幻想曲,ゼロノツカイマユメマガツムグヤフウノゲンソウキョク,2007-11-29,1626,72,8.0,,,t,,70,,4,,https://www.marv.jp/special/game/ps2/zero2/,PS2,t,f,,,,,77,58,,,,,,,,,,,0.0,5.0,,,,,,200.0,,,0001-01-01 00:00:00,“ツン・デレ”アドベンチャー,,12746,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004423,144004422,f,f,10,0,v216,0,0,0,0,0,0,0,0,0,0
1117,1117,1256,9781,DAGGER 戦禍の絆,ダガーセンカノキズナ,2006-08-13,2235,60,21.0,,,t,,58,,4,,http://www.doujin-creator.com/entry/2015/09/24/221125,PC,f,f,,,,,80,30,,92170.0,d_aisoft1703,mono,doujin,,,,RJ030119,home,2.0,4.0,6.0,3.0,2.0,https://www.dlsite.com/home/dlaf/=/link/work/aid/erogamescape/id/RJ030119.html,f,404.0,,,2013-01-18 22:59:04.008958,,,0,,ITM0071342,4,3,-1,3,,0,,,,,,,,f,,0,0,f,f,4,23498,v23892,0,0,0,0,0,0,0,0,0,0
1118,1118,143,9788,らき☆すた ～陵桜学園 桜藤祭～,ラキスタリョウオウガクエンリョウトウサイ,2008-01-24,789,68,11.0,,,t,,69,,22,,,PS2,t,f,,,,,88,49,,,,,,,100.0,,,,9.0,28.0,37.0,12.0,2.0,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004439,144004510,f,f,40,0,v387,0,2,0,0,2,0,0,0,3,0
1119,1119,381,9789,H2O+,エイチツーオープラス,2008-04-24,789,75,10.0,,,t,,72,,19,,,PS2,t,f,,,,,90,50,,,,,,,,,,,1.0,25.0,9.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,恋愛アドベンチャー,,9083,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004440,144004679,f,f,29,0,,0,0,0,0,0,0,0,0,0,0
1120,1120,1260,9807,Tears to Tiara -花冠の大地-,ティアーズトゥティアラカカンノダイチ,2008-07-17,644,79,9.0,,,t,,77,,72,,https://aquaplus.jp/ttt/,PS3,t,f,,,,,100,50,,,,,,,50.0,1.0,,,12.0,86.0,88.0,13.0,0.0,,,200.0,,,0001-01-01 00:00:00,アドベンチャー+シミュレーションRPG,,473,,,-1,-1,-1,-1,,0,,,,,,,,f,,103000065,103300004,f,f,113,0,,0,3,0,11,0,15,0,0,3,0
1121,1121,147,9813,夏、セミ、少女,ナツセミショウジョ,2005-06-19,2242,65,12.0,,,t,,62,,47,,http://kotonoha-meikyu.net/natsusemi.html,PC,f,f,,,,,76,20,,,,,,,1.0,1.0,,,9.0,52.0,22.0,14.0,6.0,,,200.0,,,0001-01-01 00:00:00,アドベンチャーゲーム,,0,,,-1,-1,-1,-1,,0,0c0d64f599,,,,,,,f,,0,0,f,f,55,23825,v108,0,0,5,0,0,0,0,0,0,0
1122,1122,1288,9840,魔界戦記ディスガイア3,マカイセンキディスガイアスリー,2008-01-31,746,70,17.0,,,t,,69,,19,,https://disgaea.jp/3/,PS3,t,f,,,,,95,25,,,,,,,10.0,,,,1.0,29.0,1.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,シミュレーションRPG,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,103300002,103000292,f,f,34,0,,0,0,0,0,0,0,0,0,0,0
1123,1123,139,9867,ぷりサガ! ～プリンセスを探せ!～,プリサガプリンセスヲサガセ,2007-11-22,27,63,4.0,,,t,,63,,2,,http://www.abel-jp.com/products/purisaga/index.html,PS2,t,f,,,,,65,60,,,,,,,,,,,0.0,3.0,0.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,まほう学園SLG+ADV,,9440,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004483,144004482,f,f,6,0,v4697,0,0,0,0,0,0,0,0,0,0
1124,1124,6164,9868,レッスルエンジェルス サバイバー2,レッスルエンジェルスサバイバーツー,2008-11-06,2543,78,12.0,,,t,,77,,6,,,PS2,t,f,,,,,95,60,,,,,,,,,,,1.0,6.0,24.0,5.0,5.0,,,503.0,,,0001-01-01 00:00:00,団体経営＆育成シミュレーション,,8340,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004986,144004486,f,f,6,0,,0,0,0,0,0,0,0,3,0,3
1125,1125,150,9872,遙かなる時空の中で2,ハルカナルトキノナカデニ,2002-02-28,772,70,8.0,,,t,,74,,7,,https://www.gamecity.ne.jp/products/products/ee/Rlharuka2.htm,PS2,f,f,,,,,85,65,,,,,,,,,,,1.0,4.0,23.0,2.0,0.0,,,200.0,,,0001-01-01 00:00:00,,,0,,,-1,-1,-1,-1,,0,,,,,,,,f,,144000452,144004046,f,f,8,0,v3259,0,0,0,3,0,0,0,0,3,0
1126,1126,3442,9887,School Days L×H,スクールデイズエルアンドエイチ,2008-01-17,622,70,13.0,,,t,,68,,14,,https://www.gungho.jp/cgame/game/SDLH/,PS2,t,f,,,,,100,45,,,,,,,,,,,5.0,15.0,16.0,0.0,0.0,,,200.0,,,0001-01-01 00:00:00,フルアニメーションADV,,2278,,,-1,-1,-1,-1,,0,,,,,,,,f,,144004531,144004530,f,f,24,0,v14,0,0,0,0,6,0,0,0,0,0
